,acc_phone_X,acc_phone_Y,acc_phone_Z,lin_acc_phone_X,lin_acc_phone_Y,lin_acc_phone_Z,gyr_phone_X,gyr_phone_Y,gyr_phone_Z,location_phone_Latitude,location_phone_Longitude,location_phone_Height,location_phone_Velocity,location_phone_Direction,location_phone_Horizontal Accuracy,location_phone_Vertical Accuracy,mag_phone_X,mag_phone_Y,mag_phone_Z,proximity_phone_Distance,simple_dist_outlier
2025-06-04 13:16:02.685903744,-1.9485326210692309,-11.169691738030773,-3.015053241615384,0.0050024026333334,-2.0584108696250003,-4.9728373005,-1.459452352924167,0.3667611380291666,-0.8576284291999999,,,,,,,,20.10895157,25.0523111025,10.185106911916664,,False
2025-06-04 13:16:02.935903744,-2.4285747528416666,-9.751808509916668,1.1224907685333336,-2.309606930123077,-0.5570677885230769,4.00982846969,-1.1211486023384618,1.5162815563076926,-0.2129342360623077,52.37145741,4.858783493,11.54207993,1.419999957,269.296875,21.76776651,3.0,12.407289945538462,20.42151920615385,26.10015458384616,,False
2025-06-04 13:16:03.185903744,-3.192399831938461,-14.474738088461535,-0.4631369020592307,-3.211626454458333,-5.283731271916667,1.0392848655,2.37192070614,-0.9274136125666668,0.8795755697600834,,,,,,,,14.809487661083333,27.610564230833333,21.63790957083333,,False
2025-06-04 13:16:03.435903744,0.0729981994999999,-5.98156127875,-0.0778755565833334,2.2922268744153844,2.5089801000230767,-3.2248062025384607,0.0083763255484615,-1.7201510506769233,0.707528175966923,,,,,,,,29.71822298384615,30.51328571076923,2.9679430445769226,,False
2025-06-04 13:16:03.685903744,-1.1741084288416668,-11.4336860275,-0.174000663583333,1.562802527983333,-1.750822914725,-2.293323050808333,-0.3164116123165834,1.0412237351900002,-0.3877713305800001,,,,,,,,33.2038612375,30.29320081083333,2.64825503025,,False
2025-06-04 13:16:03.935903744,-2.1145374122123077,-9.01957446730769,-1.1771405851461536,-0.9523462741307692,0.2806050906076922,0.4763477971923077,-2.0742719632923077,1.4194163473230768,-0.2517671437015384,52.37145725,4.858762645,11.54208015,1.419999957,269.2968585,21.76776651,3.0,26.280784019230772,30.21713315615385,20.970478939076923,,False
2025-06-04 13:16:04.185903744,-5.286993141166667,-13.509731369166667,-0.106877745875,-5.56643396475,-4.39187505675,2.8489522088666654,1.8237647399091663,-0.7286777030499999,0.0100628360833333,,,,,,,,16.53595479333333,29.565953573333335,31.852622351666664,,False
2025-06-04 13:16:04.435903744,0.4563433367846154,-7.100472952376924,-4.0355733668846145,2.5519478809923077,2.4373806297384624,-6.039091004898461,0.6608220241784616,-1.1162396864153843,0.9781526360027694,,,,,,,,28.160376916923077,35.387906587692314,7.5346251266076925,,False
2025-06-04 13:16:04.685903744,-0.653590850525,-14.356158714283332,5.52129341085,1.7942895198333335,-5.2477227535583335,1.7950273050833336,-0.0713445308166666,0.3648023704633333,-0.1490206066349999,,,,,,,,31.94915517083332,31.746340115833338,-2.2591311136324994,,False
2025-06-04 13:16:04.935903744,-2.586528977472231,-8.425736283307693,-1.889854642307692,-1.4608030221166668,1.2308182347474166,-1.8296486923333333,-2.18794391545,1.265319881308333,-0.2383930361058332,52.37145782,4.858738105,11.46010999,1.629999995,269.296856,21.76776651,3.0,27.45415624083333,32.785272281666664,10.718097686666663,,False
2025-06-04 13:16:05.185903744,-3.807519721968333,-11.917592240083335,1.59167758936,-3.8548521117307697,-2.787665009945231,5.3451380479230775,0.5280107695692308,0.3701019040784616,-0.3161553474061538,,,,,,,,18.39354529923077,27.254892349999995,30.23733755307692,,False
2025-06-04 13:16:05.435903744,-0.8177955392915384,-10.39152916429231,-5.026904191153847,0.7723625406666669,-1.587380080666666,-5.988194202558334,1.8940257057166665,-1.19064968315,1.380917896833333,,,,,,,,29.39572398,30.909249465,9.760766347908334,,False
2025-06-04 13:16:05.685903744,1.419186287083333,-10.342218246862334,4.117250633249999,3.9035066924384614,-0.791343680192308,0.2375998537230763,-0.0654600308230769,-0.8342894630638461,-0.1003385344184615,,,,,,,,35.10931748538461,26.291539853846153,-5.516700157707693,,False
2025-06-04 13:16:05.935903744,-4.100941279461539,-10.314082524461536,-2.4856157507692314,-3.0604884040000004,-0.675518007175,-3.8777812293416662,-2.040176185491667,1.8648349519333336,-0.4690005900633333,52.37145915,4.858715311,11.49917249,1.629999995,268.5937311,21.76776651,3.0,30.9828046175,30.375492413333333,2.086018880575,,False
2025-06-04 13:16:06.185903744,-3.252112197966666,-10.628148650333332,-0.0928943251916666,-2.9933099034153843,-1.3747710317,3.729485885476922,-0.4950432868384615,1.0180870824492307,-0.31523697732,,,,,,,,22.264443030769232,25.48101542615385,28.10806215615385,,False
2025-06-04 13:16:06.435903744,-2.145775337041667,-14.413988457833334,-1.990972251616667,-1.4195799750833336,-4.750508181550001,-2.016165633675833,2.672780066791667,-1.3867318778833333,1.195723211375,,,,,,,,26.080919900833337,31.249837556666662,15.651106516,,False
2025-06-04 13:16:06.685903744,-0.511762707407692,-8.033114284046153,2.796668912615385,2.0350423788307697,1.178177161923077,-0.1384758296923079,-0.1457416071976924,-1.2066531653,0.4155969759884614,,,,,,,,35.29068697384615,27.877049372307688,-3.5410919188999994,,False
2025-06-04 13:16:06.935903744,-1.7123391725,-10.30252578775,-3.7572243118333337,-0.2527335931666669,-1.0921129729083334,-5.860966988116666,-1.2455175247916666,0.66239577096,-0.8885567145199998,52.37146591,4.858689248,11.28762463,1.629999995,277.0312312,21.76776651,3.0,32.685038248333335,31.347627162500004,-2.4216105143945827,,False
2025-06-04 13:16:07.185903744,-2.0593253032923076,-9.365873565923078,1.0485004015984616,-1.5522903680915383,-0.1503405052600001,4.0164949143076925,-1.3020027922076929,1.7895642335923072,-0.1782272555,,,,,,,,25.20147587692308,28.516222000769233,23.433305593615387,,False
2025-06-04 13:16:07.435903744,-4.599510269166667,-15.417613906666665,-0.798838806,-4.299537605475,-6.009156093249999,0.7851035262166667,2.417506962485833,-1.2001583377291665,0.9284502553216668,,,,,,,,23.991752625,31.861158847499993,17.887701033916667,,False
2025-06-04 13:16:07.685903744,1.0630086927615383,-5.999305149930769,-0.3128263971153846,3.155884128,2.9469561181769235,-2.988552198538461,-0.0380869686207692,-1.937211337092308,0.6076630433561538,,,,,,,,34.392987764615384,27.882425600769235,-4.629071162387692,,False
2025-06-04 13:16:07.935903744,-1.027126579308333,-11.177418937583337,-0.9149723053333334,1.3132924561916666,-1.6964179832,-3.3422326043833332,-0.2503513625658333,1.25954186105,-0.5049305359333334,52.37146772,4.858667365,11.97359873,1.50999999,271.0546699,21.76776651,3.0,34.2310473125,27.059841315,-6.849852243766666,,False
2025-06-04 13:16:08.185903744,-1.9213813899461536,-9.660414909769232,-1.1683550085923078,-0.9821528418999996,-0.214524499475,0.4201257281166666,-2.2816373457166668,1.519534780358333,-0.0311301810249999,,,,,,,,29.61780421,28.781633535833336,12.432713190308332,,False
2025-06-04 13:16:08.435903744,-5.680549735916666,-13.388670616666667,-0.1588945770000003,-5.754521103230768,-4.098885803384615,3.1446440926469226,1.5173626003923075,-0.6888313649076923,-0.0370595805692307,,,,,,,,22.277937667692303,27.842413242307693,24.584790155384617,,False
2025-06-04 13:16:08.685903744,0.2548047462076923,-7.842813861117999,-4.144765530769231,2.218355083045833,1.0707411558916669,-6.01959595525,1.1366299378416669,-1.2853454422808333,1.1934010065718337,,,,,,,,31.32217534416667,29.612932364166667,-0.4217433929083333,,False
2025-06-04 13:16:08.935903744,-1.0214009853166666,-12.815337868416668,4.564757537666667,1.8067353137076927,-2.9781173243076924,1.2327060229999998,-0.232497465176923,0.3648479765461538,-0.036669817956923,52.37146881,4.858638451,12.038174,1.830000043,268.2421662,21.76776651,3.0,32.87578993615385,26.97671171307692,-10.139086796923078,,False
2025-06-04 13:16:09.185903744,-2.515841357923846,-8.697490398615384,-2.4012143412230773,-0.7134263588145835,0.7500130449500002,-2.7317038043333333,-2.169803962670833,1.2801850687083334,-0.3345522110916666,,,,,,,,30.082766215000003,31.2049102775,2.5441589359233334,,False
2025-06-04 13:16:09.435903744,-3.239575767508333,-12.161522486250002,2.0242779922416667,-3.1026790361153846,-3.0020367996153845,6.082504259461538,0.3606854505538462,0.8910619294692308,-0.1771041300638461,,,,,,,,20.526428223076927,28.743906020769224,25.89206754153846,,False
2025-06-04 13:16:09.685903744,-1.2734767914000005,-12.118237494958334,-4.3151016996475,0.4602777716999999,-2.474934450833333,-5.462551856333334,2.3436800588583337,-1.01861568415,1.3494033566,,,,,,,,26.996566772500003,34.6501347225,5.8228944141833345,,False
2025-06-04 13:16:09.935903744,0.2500722793946155,-7.274169440162617,2.0023514727230767,3.0199336878230767,1.603475920923077,-0.734166165215384,-0.3136940300615384,-0.5132832746076922,0.2102121895024615,52.37146595,4.858613731,12.29848895,1.830000043,256.9921668,21.76776651,3.0,32.716131358461546,31.03121317461538,-9.12869614853846,,False
2025-06-04 13:16:10.185903744,-3.2466485597499997,-12.338679085666667,-3.202852134658333,-1.9955108121833336,-2.822756512508333,-4.320965775666666,-1.7861736318833332,1.3158817999916668,-0.8156030785583334,,,,,,,,30.154406229166664,34.22527329083332,-1.082983652675,,False
2025-06-04 13:16:10.435903744,-2.89132975656923,-10.040405484692306,0.8340885807230767,-2.6285628004846155,-0.986905202123077,4.341544803161538,-0.6448334819322308,1.2991109581761542,-0.2530294273053846,,,,,,,,21.338635957692308,29.872727760769234,27.672767052307695,,False
2025-06-04 13:16:10.685903744,-2.8285305404583334,-14.752858772500003,-1.4835025403666673,-2.277928781833334,-5.107357320833334,-1.1313030462833338,2.5860475202499997,-1.4053579954616666,1.1533603285474998,,,,,,,,23.244702656666664,34.985097089166665,16.502480825166668,,False
2025-06-04 13:16:10.935903744,-0.6379618126846154,-8.219707031257691,2.3211308765384615,1.7860017737499998,1.8015754799166668,-0.963293014,-0.1206111156858333,-1.5071124532999998,0.401020561635,52.37146524,4.858599929,12.34908702,1.559999943,252.7734202,21.76776651,3.0,32.881453195,32.60944684416667,-3.44751739495,,False
2025-06-04 13:16:11.185903744,-0.2457764052508334,-9.448152465416667,-3.64131534575,1.3043046166692311,-0.8640477795923083,-5.280498721169232,-0.6695737479723076,0.4183261294615384,-0.7851881591076922,,,,,,,,31.25728313692308,33.54955805230769,-3.285551804630769,,False
2025-06-04 13:16:11.435903744,-2.503612940823077,-9.687911576307693,1.2216096496307691,-1.7721191438916666,-0.1618884002166667,3.9396874315583337,-1.883140978658333,2.25276212875,-0.0665181614,,,,,,,,23.608544669166665,32.46125014583334,19.86735661891667,,False
2025-06-04 13:16:11.685903744,-4.92644290925,-15.0945607,-1.3619552993791668,-5.336166193307692,-5.520286355692307,0.6670556689846149,2.1536971675846153,-1.1033726604261536,0.624974454263077,,,,,,,,19.309864923076923,35.30256124769231,19.601567782923077,,False
2025-06-04 13:16:11.935903744,1.5076993385477462,-5.7523072462,0.6127795641538458,4.447786790666666,5.163069250666666,-6.020935796108334,0.0789013866433333,-2.004097287891667,0.60002525896,52.37146734,4.858590781,12.47988526,1.090000033,248.9062382,21.76776651,3.0,30.873926799166668,33.75490792583333,-5.728914897,,False
2025-06-04 13:16:12.185903744,-0.9632968141666668,-12.3143671415,-1.550787620483333,0.0049769478615386,-4.0052623910000005,-0.3314064198999996,-0.2175607554976923,0.5038674580492308,-0.4287792799076924,,,,,,,,29.25337219384615,34.029997899230764,-12.701850889384614,,False
2025-06-04 13:16:12.435903744,-2.30183830275,-9.536418915333334,-0.6276947020499999,-1.4932410782699996,-0.0066085718999999,1.011709247075,-2.3530597786666667,1.756333415675,0.1037881529666666,,,,,,,,25.32204310083333,36.915883065,8.64300918675,,False
2025-06-04 13:16:12.685903744,-5.123937025923076,-13.135922170769232,0.2541023605384614,-5.588717197538462,-3.980410014461538,3.042081479023077,1.722422735553077,-0.7873277517213076,-0.0344115809353845,,,,,,,,19.63982450076923,37.742208921538456,21.334579467846147,,False
2025-06-04 13:16:12.935903744,0.6266843034166666,-7.810009003233332,-3.8534866329166664,2.8179952223,1.784696663025,-5.781209017249999,0.8987160585708333,-0.8626707229858334,1.0864710050818334,52.3714712,4.858573135,12.70614258,1.059999943,252.0703008,21.76776651,3.0,33.812693276666664,38.229351044999994,-6.129684448491666,,False
2025-06-04 13:16:13.185903744,-1.118831070853846,-12.226931657346157,4.941443446615385,1.2573490236692306,-3.150592689461538,2.534765241384615,-0.1757505177738461,-0.2442342397669231,-0.1525278777926154,,,,,,,,33.66542874846154,32.537797194615386,-16.576184199999997,,False
2025-06-04 13:16:13.435903744,-2.697939605783333,-8.909684715916669,-2.0628353120000007,-1.4753954918583334,0.5474025397666668,-2.020668828845833,-2.24261496205,1.3395456380416666,-0.2573388356083332,,,,,,,,29.60792541416666,35.64662233999999,-4.03147252375,,False
2025-06-04 13:16:13.685903744,-3.0249096679692307,-11.993117875769231,1.6679699001538462,-3.1281371608238464,-3.0411365459615385,5.443069307407692,0.5022659073076923,0.5047301982015384,-0.2683559788,,,,,,,,24.865241418461544,34.26007344307691,18.054676349230775,,False
2025-06-04 13:16:13.935903744,-1.021725311233333,-11.069356156083332,-4.609065399424999,0.6454474214666667,-1.3859774642416662,-5.795375791258333,1.8988166179999997,-0.7789296171825,1.2427001197666667,52.37147623,4.858545306,12.41738533,1.429999948,258.7499837,21.76776651,3.0,30.837120055833335,32.3986426975,-3.1271330515666667,,False
2025-06-04 13:16:14.185903744,0.0664848208307692,-8.075222872806922,3.223845977307692,1.9116608258583336,1.4479827034166668,0.3020971272833333,-0.2551700906925,-0.8390161395583332,0.2449291991075,,,,,,,,33.762925466666665,26.21529738083333,-14.104894002500002,,False
2025-06-04 13:16:14.435903744,-3.429268798789167,-11.746298446166664,-2.1531974026925,-1.241149537792308,-2.400994306153846,-3.3339304283076925,-1.9246311154315388,1.306078853407692,-0.7246144986615384,,,,,,,,31.117657000000005,29.45193892384615,-7.329974248284616,,False
2025-06-04 13:16:14.685903744,-2.5566948642230773,-10.380440685307692,0.7266120793446155,-2.5291890716,-1.2930729549583335,3.8347625819583335,-0.5800868595916666,1.06984907013,-0.2218948112266666,,,,,,,,26.321628570833337,28.42334159166667,19.600716273333337,,False
2025-06-04 13:16:14.935903744,-2.003558578605,-14.4217722705,-2.374948769,-1.475586008461539,-4.568848430153845,-1.3395337764615385,2.5490437609307692,-1.298272139730769,1.1026450144123077,52.37148104,4.858520019,11.91451667,1.399999976,260.5294189,21.76776651,3.0,28.358292797692307,29.842699636923076,7.331036494569232,,False
2025-06-04 13:16:15.185903744,-0.0800489223923076,-8.169008613238463,3.1336757944615385,1.9465432190000005,0.610888001666667,-0.5194523130833333,0.1550676273283333,-1.1050699875166663,0.3167523873483333,,,,,,,,33.633530934999996,23.163486004166668,-10.3299814865,,False
2025-06-04 13:16:15.435903744,-0.7666307832083333,-9.646764450749998,-3.9145970537499992,1.0905006028384616,0.0535048579538464,-5.814573537561538,-1.1584928608692309,0.3324299874946923,-0.6102641786846154,,,,,,,,32.70618614769231,24.095266634615385,-9.50064497753846,,False
2025-06-04 13:16:15.685903744,-2.514071960425,-9.45317951225,1.4782384873166663,-2.076501259916667,-0.1471957604416666,4.428161634458333,-1.7401800571841664,2.4580023959416666,-0.1353889666333333,,,,,,,,28.06993993083333,25.376801333333336,15.410773593833332,,False
2025-06-04 13:16:15.935903744,-4.02446185776923,-15.040031784615383,-1.2094388053846157,-4.057301142061538,-5.691529082769231,0.7333555611923074,2.2184696372315384,-0.9374192621400002,0.6866902693073077,52.37148409,4.858494082,11.84811043,1.429999948,260.5294189,21.76776651,3.0,26.26091473076923,26.70216897846154,16.076357914461543,,False
2025-06-04 13:16:16.185903744,1.959013710065,-3.8191704942816664,-3.985025596666666,3.937137862716666,5.461368367958333,-6.150936247416667,0.1645004302066667,-1.5850945909333334,0.5624725976883332,,,,,,,,34.566680909999995,20.921265761666664,-4.79408772795,,False
2025-06-04 13:16:16.435903744,-1.6953053632515385,-13.20785335953846,3.3297449898692313,0.418181495469231,-3.842187998923077,-0.1965419089000001,-0.2842491048761538,0.329557338576923,-0.3570266930392307,,,,,,,,34.774727455384614,19.059679324615384,-8.435741132076922,,False
2025-06-04 13:16:16.685903744,-2.805253944375,-9.4143727115,-0.9499246215666668,-2.071533045175,0.0898981144491667,0.5846625936416664,-2.269280686983333,2.1936456562083335,0.0098703941583333,,,,,,,,31.019420624166667,22.54459571833333,8.642256417916668,,False
2025-06-04 13:16:16.935903744,-4.782450995892307,-13.155496850769232,0.4204525876923076,-5.466314539750001,-3.9715501033333336,4.585183871683333,1.4644285279400002,-0.7343477042033334,-0.3265665341525,52.37148623,4.858464107,11.78268074,1.440000057,260.5294189,21.76776651,3.0,24.436674752499997,22.332580725,23.527373631666663,,False
2025-06-04 13:16:17.185903744,0.1226699066166666,-8.355811500283332,-4.2881203079166665,1.3979665819769234,0.7709053673076925,-6.459123205769232,1.08927435718,-1.4485410474923075,1.216967944026077,,,,,,,,30.639573318461537,25.17737315384615,1.049125671746154,,False
2025-06-04 13:16:17.435903744,-0.0516771520307693,-12.459121892053846,3.6362153740384615,2.256635489,-3.1403821875000006,1.692821556208333,-0.194644197795,0.0823361597783332,-0.1675757120175,,,,,,,,29.94983673,23.63290023916667,-10.024697621166666,,False
2025-06-04 13:16:17.685903744,-2.763877487391667,-8.458435592083333,-2.2630813979583335,-1.8260618907384616,0.6172749489923076,-2.5113366854846153,-1.8653980604792304,1.3753811407,-0.1551644338230768,,,,,,,,26.727591882307692,28.01996935384615,-0.9362311733692308,,False
2025-06-04 13:16:17.935903744,-3.1102667823384618,-11.670170217307694,1.1682283489230771,-3.417898735725,-2.428131338916667,4.622027701933334,-0.2543292406083333,0.6644258953158332,-0.4733197707329999,52.37148601,4.858428551,12.44991715,1.769999981,260.5294189,21.76776651,3.0,20.7692972825,26.539833227499997,20.838734945833338,,False
2025-06-04 13:16:18.185903744,-1.6976447295833337,-12.369652176250002,-3.92708358725,-1.0290925705846157,-2.914521477684615,-3.5743053248384618,2.394641614861538,-1.3184632383538462,1.2199953805923078,,,,,,,,26.27782851076923,30.349763722307692,2.5321273800615383,,False
2025-06-04 13:16:18.435903744,-0.17289047275,-8.497005386751667,2.711473960616667,1.89003216975,0.86280871025,0.6369065762166669,-0.1890927527166667,-0.8472539038500001,0.2922764437308333,,,,,,,,30.143048605000004,27.36398092833333,-13.353914897333333,,False
2025-06-04 13:16:18.685903744,-1.0367210504153843,-10.387326366846157,-4.5712402106923085,0.2365234320692302,-1.1157983907307694,-5.855594183769231,-1.380463460253846,0.5494052367169231,-0.7333803941730769,,,,,,,,28.452126137692307,30.98683019769231,-8.637592022615385,,False
2025-06-04 13:16:18.935903744,-3.010764083725,-9.781060180916668,1.7763061522416663,-3.2637393617833332,-0.7432422614916666,5.240775445350001,-1.1479466408833334,1.943301007116667,-0.2409380711166666,52.37148616,4.858405142,12.85567887,1.769999981,260.5294189,21.76776651,3.0,21.9817047125,31.820981820833335,18.331858952583335,,False
2025-06-04 13:16:19.185903744,-2.3951346764307697,-15.367389502923078,-1.2189728254692305,-2.304981535153847,-5.79692586443846,-0.3366603005538459,2.5513224383846156,-1.0856849206615384,1.1179447271884615,,,,,,,,22.30258178615385,34.80401083076923,8.665967502584618,,False
2025-06-04 13:16:19.435903744,-0.3736729433241666,-5.994534301991667,0.2319551460583331,1.3991229551666662,2.701513326166667,-0.4368733290433333,-0.2806225531,-2.0627496142833333,0.4020987124995582,,,,,,,,29.67336146,30.34817171083333,-12.510991415083334,,False
2025-06-04 13:16:19.685903744,-0.5716842536923077,-11.47342166653846,-2.6414071654615388,0.6866178774615388,-1.8211117173846152,-5.342860828230769,-0.9314764726769232,0.6955649943461538,-0.6922709644615384,,,,,,,,25.802788368461545,32.24985152076923,-14.977472745615389,,False
2025-06-04 13:16:19.935903744,-1.4802093887,-8.941256560833333,1.1280791472075,-1.1492458060666666,0.4697991219600001,3.6669325337641663,-1.8529876360583335,2.3495022644772496,0.0163180324883333,52.37148487,4.858379393,13.4123195,1.769999981,262.026001,21.76776651,3.0,23.349056244166665,33.5249349275,11.72738456665,,False
2025-06-04 13:16:20.185903744,-4.358590111292307,-15.433321628461538,-0.9108558658153848,-5.416435098116666,-5.778834414249999,1.4277154011666668,2.155563016556583,-1.0080928860283331,0.496666526415,,,,,,,,18.777043660833332,32.868013065,15.677740731666669,,False
2025-06-04 13:16:20.435903744,1.4832780075583336,-3.820467796291666,-5.006713485583334,3.3728009739538463,4.335564180307692,-6.9537080693,0.3163710396692308,-1.3887639963923075,0.7767558990870769,,,,,,,,28.14128817,28.072465898461544,-7.157204260861538,,False
2025-06-04 13:16:20.685903744,-1.4111270843076924,-13.48151888343846,4.040374920276923,0.5478278029083331,-4.8115877085,1.1875848965000009,0.2370508183166667,0.0577794611416666,-0.0570737850549999,,,,,,,,27.91149520916667,27.75052897083334,-13.711608251666668,,False
2025-06-04 13:16:20.935903744,-1.8115204238333331,-9.70712642675,-0.6838653946666664,-0.5509635090076921,0.0504404212330769,-0.2087926018461538,-2.3680242621153846,1.252498668076923,-0.0942969428907692,52.37148078,4.858351029,13.55929215,1.769999981,262.026001,21.76776651,3.0,25.339916522307696,32.69670266384615,-0.4979371301538456,,False
2025-06-04 13:16:21.185903744,-4.895730813769231,-12.989779921846154,0.8159647308076925,-5.301856796866667,-3.884235727283333,5.250246412,1.1871904382808334,0.1627672680325,-0.25002159922,,,,,,,,19.430494945833335,32.904108525,16.99170812,,False
2025-06-04 13:16:21.435903744,-1.112037506,-9.656144943333333,-4.751743697916667,-0.4655126986769232,-0.4427131174538459,-7.300667346615385,1.8390971124076927,-1.8338701701230773,0.985800882101,,,,,,,,23.567668034615387,33.59369321999999,-10.447465163538462,,False
2025-06-04 13:16:21.685903744,2.2377091598416667,-8.846728134333334,3.969370651083333,3.096061703475,-0.0508740398333335,0.694711492,-0.5652335162083334,-0.2095225751333333,-0.1798276418938333,,,,,,,,22.247815449166666,32.7400304475,-20.727763495,,False
2025-06-04 13:16:21.935903744,-2.600945152992308,-11.737633772692307,-0.6411167909615387,-1.7669222689000004,-1.9143814181384609,-1.4627318541307697,-2.045039719676923,-0.1061452753307691,0.4393836075999999,52.37147569,4.858320947,14.65914571,1.909999967,262.026001,21.76776651,3.0,20.711868286923075,37.22431535,-12.47877737170769,,False
2025-06-04 13:16:22.185903744,-0.5635530854416668,-10.842727433083333,1.4257226944,-0.1921085647666668,-2.1203014550575,5.631837727391666,-0.6026687943916667,0.9108478402666664,-0.4855778974999999,,,,,,,,21.240746815833333,37.94328816749999,10.189690272583334,,False
2025-06-04 13:16:22.435903744,-2.948292072053846,-13.073156538230773,-3.0788666941307694,-3.258318574993847,-3.357693196615384,-3.3867249822923076,3.055164236153846,-1.0679832100923077,0.1093899050130769,,,,,,,,16.352920532307692,39.53586725076923,-9.04476635183077,,False
2025-06-04 13:16:22.685903744,3.132111740175,-8.040978699091665,3.6621345518333337,3.117370178633333,1.2264252216666665,0.5869562983500001,-0.003675413039,-0.6225076218333335,0.3246569415833333,,,,,,,,13.662386576166668,34.23267269000001,-27.275001525833336,,False
2025-06-04 13:16:22.935903744,-1.5028056686153848,-10.736492578130768,-3.184351184407693,-1.1836359612249998,-1.4434242621925,-5.9776649141333325,-1.5426658574924998,1.043372208825,-0.2133566198991666,52.37146927,4.858294487,15.51437031,1.870000005,262.026001,22.04817466,3.0,16.07479477,36.088719685833325,-22.800382615000004,,False
2025-06-04 13:16:23.185903744,-1.4737104034750004,-9.114982796,1.3437556457249995,-1.4294684942076925,0.0350554072846154,4.26175318097,-1.5286220248930769,1.9154598484600005,-0.0080765056575384,,,,,,,,20.73821434692308,39.094023484615384,6.606698843616922,,False
2025-06-04 13:16:23.435903744,-3.033476468708462,-15.463144225384614,-0.9420602064646152,-3.7695691728,-6.076797511833333,0.7299747592241669,2.265529915683333,-1.0580566786166667,0.8231345551333334,,,,,,,,19.08582306,39.40932432833334,5.10616048075,,False
2025-06-04 13:16:23.685903744,0.16470748905,-3.2395508196216665,-1.4005375675666667,2.367769010076923,4.611729525076924,-1.6799705235384603,0.6136363362806924,-0.7656972407769231,0.5705384077138462,,,,,,,,26.41486534615384,31.978025289230768,-18.237821725384613,,False
2025-06-04 13:16:23.935903744,-0.3826273992461541,-12.934694472307692,0.0221424165538461,1.9500475895833336,-3.822729401583333,-3.697743657,-0.2694398438330834,0.6837569052833333,-0.28546970698,52.37136171,4.858335818,2.332198925,0.8039503211,262.026001,14.24595457,6.421011721,25.35447184166667,31.47338342666667,-19.748958588333338,,False
