,acc_phone_X,acc_phone_Y,acc_phone_Z,lin_acc_phone_X,lin_acc_phone_Y,lin_acc_phone_Z,gyr_phone_X,gyr_phone_Y,gyr_phone_Z,location_phone_Latitude,location_phone_Longitude,location_phone_Height,location_phone_Velocity,location_phone_Direction,location_phone_Horizontal Accuracy,location_phone_Vertical Accuracy,mag_phone_X,mag_phone_Y,mag_phone_Z,proximity_phone_Distance
2025-06-06 17:01:46.208080128,2.5594732210769227,5.010842580230769,7.418861902769231,0.44715350292416667,-0.4062825801416667,-0.46943374846333324,-0.10744479198158334,-0.34407083069166666,-0.0911854164075,52.3293615,4.801255,-2.772216715,,,186.9930115,29.01085663,-11.913461976923077,-36.02163578923077,-10.844711962615385,5.0
2025-06-06 17:01:46.458080128,2.3497731594615385,5.139461773999999,7.562215695153847,-0.12566138507699998,-0.1940373844138462,-0.2913651519821538,0.019144230844669232,0.05983365370692307,0.10375961359384614,,,,,,,,-12.426562943333332,-34.58125178,-12.518750506750001,
2025-06-06 17:01:46.708080128,1.1222192897461538,4.986150264615384,7.64170422923077,-1.2522540929230768,-0.29067607697161535,-0.3446760008592308,0.10161249898615385,0.47102211301538455,0.04438076934876923,,,,,,,,-10.908173559461538,-37.32692454307693,-13.002404430846154,
2025-06-06 17:01:46.958080128,2.001662622,4.817750175666666,7.595750331916668,0.11109899706083333,-0.46362225212749997,-0.31460924449166666,-0.2051729140808333,-0.166592706155,-0.238573957235,,,,,,,,-9.317187865416667,-35.60156377166667,-15.53125063416667,
2025-06-06 17:01:47.208080128,0.8164615824846153,4.332600226692309,8.598381079307693,-0.5559701464635385,-0.7490360804461539,0.42682337937615383,-0.1146115375577692,0.05659711260153846,-0.024326923872461527,,,,,,,,-9.71394260076923,-35.91490525461538,-18.38221197769231,
2025-06-06 17:01:47.458080128,1.3736770067123074,4.3099963847692315,8.174527314923077,-0.19612915704230774,-0.4810000039813077,-0.25538330972307693,-0.23590769281330767,0.18185960673230772,0.09682115267692307,,,,,,,,-10.567187864583333,-34.45937697166667,-17.776563325833333,
2025-06-06 17:01:47.708080128,1.1803250611249998,4.615350206583334,8.104275385583334,-0.08901083222583332,0.03942683090666667,-0.5029454964325001,0.18830624905416662,0.1523843757743333,0.23797812374500002,,,,,,,,-11.043750321923078,-34.25048212,-17.712981515384612,
2025-06-06 17:01:47.958080128,0.4897961697,4.522073268769231,8.631461987076925,-0.7459690066884614,0.06401284613846153,0.1513296123769231,-0.005732691483846159,0.10943942122761538,-0.07156346086638463,,,,,,,,-8.726562936583331,-34.564063707500004,-17.826563198333332,
2025-06-06 17:01:48.208080128,2.671153990169231,3.825300161615385,7.406861892153846,1.6303137691769227,-0.9965163148230769,-1.1066021349600001,-0.13505672945615385,-0.46248653879330764,-0.20669422982053842,,,,,,,,-12.077885039461538,-31.14807833230769,-20.34951987461539,
2025-06-06 17:01:48.458080128,5.3454251885833335,1.8836750774500002,5.985350291,2.985123068,-1.9335139839083333,-2.3181954920666663,-0.2933677074666667,-1.4169374804250001,0.28805104119874997,,,,,,,,-26.54218848416667,-26.80312617583333,-19.2265635325,
2025-06-06 17:01:48.708080128,10.791381350292305,0.7642269756523077,1.4439347028592309,3.396185204576923,-2.3397727815230773,-5.120556932769231,-1.5221037911769233,-0.42254806934615385,-2.4651105725846154,52.32927667,4.802691667,-0.3715143422,0.0,0.0,5.0,27.0,-15.6028852598,-6.0302886493,-18.040385851,
2025-06-06 17:01:48.958080128,9.526315763538463,-0.9884654398076923,-1.3491692978923076,1.0654792373615385,-2.2652495663000005,-5.981455060076923,4.942881657538463,-1.4402701946153849,1.2960644226230769,,,,,,,,-17.72968840333333,-20.001563548333337,14.507813055000002,0.0
2025-06-06 17:01:49.208080128,8.933931204076924,0.1557692338276923,-4.110150222623077,-0.6994317562684615,-0.05303192712846154,-3.4245521541307693,1.0230634648307693,-1.0044269253315383,-0.07039999976538462,52.32926667,4.802683333,-0.3715330394,0.0,0.0,5.199999809,20.10000038,-10.534615808769233,-23.923558748461538,17.767789546923076,
2025-06-06 17:01:49.458080128,8.653850516250001,1.1431750617833334,-4.336262703000001,-0.5366336473516667,1.1036402608583333,-1.6503223478916667,-0.03664374965541666,-0.7317864423749999,-0.3214979120441667,,,,,,,,-11.239062983416666,-23.282813230000006,17.5890630075,
2025-06-06 17:01:49.708080128,9.31301579146154,0.9936808302623077,-4.600927169384616,0.10841615396153842,0.33841630585384613,-0.5180634345853846,0.07852307507615386,-0.19527115664823078,-0.09489615346476922,,,,,,,,-8.333654146615386,-21.66490451923077,16.902404490000002,
2025-06-06 17:01:49.958080128,8.677385073230768,2.021988547692308,-2.690169350376922,0.041092081820000015,0.9438129892523077,1.038410156923077,-0.9988211674838462,-0.0484951934246154,0.08642404010000003,52.329245,4.802613333,-0.4716032189,0.0,0.0,5.0,19.79999924,-18.606250603333333,-12.7859378645,3.4765626014333333,
2025-06-06 17:01:50.208080128,8.034337917916666,2.0390000791166663,1.2683125610416666,-0.7369850030583334,0.35433425619166653,4.853863517583334,-3.1340374648333333,0.9247562381358333,0.7027968667872501,,,,,,,,-33.918751496153845,-9.59855802176923,-2.679807754553846,5.0
2025-06-06 17:01:50.458080128,9.94729669246154,1.1613116218384616,0.32060770573846153,0.2812006932692308,-0.8336259951059231,1.2465206832076925,4.300841307415385,1.5436384323076926,0.3609269275676923,,,,,,,,-26.573438643333333,-9.739062785666666,3.276562643583333,
2025-06-06 17:01:50.708080128,9.639162063615386,0.03130384761461538,-0.9560769833515385,-0.06670083737384615,-1.3968663766615383,-1.247676466492308,-0.9572538389692308,-0.30912114623076925,0.3878028897230769,,,,,,,,-26.83413593615385,-12.530769713076925,3.3721155340692315,
2025-06-06 17:01:50.958080128,9.004262924416667,-0.7188375368666665,-3.304362724258334,-0.6798980148533333,-1.2998516658833335,-2.528070733008333,-1.420248945541667,-0.9986739406749999,0.5969562455916667,52.32923667,4.80253,-0.4716624304,0.0,0.0,4.800000191,20.20000076,-27.1656262075,-13.864063022499998,9.464062848666666,0.0
2025-06-06 17:01:51.208080128,8.788454312615384,-0.48745386761692316,-4.4929271293076924,-0.6931566229076923,-0.2808422262830769,-2.096834742069231,0.32930192006923076,-0.6193105750307694,-0.046760576266923086,,,,,,,,-25.543270405384614,-14.029327536923079,15.470192906923076,
2025-06-06 17:01:51.458080128,7.944531184076923,-3.1334655193461534,-4.805227142053846,-0.7913667637159155,-2.049664563816923,-1.053754724076923,0.3914730703260769,-0.6557586468230768,0.18547691581692305,,,,,,,,-25.5562513675,-11.545312998999998,20.154688199166667,
2025-06-06 17:01:51.708080128,6.942487915333333,-4.46965016925,-6.238075316,-0.9070511063333332,-2.3910173425333334,-1.200072910575,0.06544999594166669,-0.19819479248749997,1.3952583173,,,,,,,,-27.331732091538463,-3.2855770748307696,21.520673750769237,
2025-06-06 17:01:51.958080128,6.554388779769232,-4.488254051846154,-6.090069477384615,-0.8582410032692308,-0.9477303124769231,-0.5842133966384615,-0.0027817298684615485,-0.16210192178000002,0.17530192204692302,52.32913667,4.802365,-0.5718960407,5.584736347,225.9199982,4.800000191,20.20000076,-27.21406364416667,-2.543750112225,21.273438134166668,
2025-06-06 17:01:52.208080128,7.370781128307693,-3.686457915976923,-5.461454088846154,0.9552125313376922,0.39379962535384616,0.2366069245923077,-0.5077980681870001,0.3581346115735385,0.38859614902307693,,,,,,,,-33.66778990000001,-4.937019403076922,16.566346753846155,2.5
2025-06-06 17:01:52.458080128,5.720307991999999,-4.79374638,-7.22655043223077,-1.2097088987761537,-0.5949405248369231,-1.3612378330846153,-1.0581365159153846,0.01688077357692306,0.8145394073892308,,,,,,,,-35.25156402583333,-8.182812849333333,16.6921881025,
2025-06-06 17:01:52.708080128,5.645487785333334,-3.3410626705924997,-7.445912877749998,-0.4701365772558333,0.548259101775,-1.1059196640808335,-0.5212854109666667,-0.062321875549166676,0.19758749568333334,,,,,,,,-33.99375123153847,-5.457692540461538,16.6918277,
2025-06-06 17:01:52.958080128,5.234769436076923,-3.4836924488230774,-8.156792677,-0.43756507794769234,-0.049367782210769214,-1.0373418459503845,-0.40288558317461537,-0.057422115107384604,0.5227961540230769,52.329095,4.802285,-0.5719998017,5.770036221,225.6499939,4.800000191,21.29999924,-31.02968835833333,-1.6562500578083332,16.581250665833334,
2025-06-06 17:01:53.208080128,5.466323284,-2.27530390826,-7.617911870615385,0.0632882314307692,0.9957029637346152,-0.09013306982307688,-0.44443172046538465,-1.0576524615383841e-05,-0.5026365312384615,,,,,,,,-26.756250967692306,-7.957211897846152,18.31153928230769,
2025-06-06 17:01:53.458080128,4.680000285166667,-2.4706626311833335,-8.345825473,-0.5502329185183333,0.07609610388333332,-0.31206900248666664,0.6141666602591667,-0.30647603670999995,-0.5658697883416667,,,,,,,,-25.476563613333337,-9.340625325500001,21.1921881025,
2025-06-06 17:01:53.708080128,4.591927161461538,-1.8690000864384617,-9.125077321,-0.36495915972307696,0.19008092244923078,-1.0105914518615384,-0.17564038360538461,-0.38354038503076915,-0.1068269236393846,,,,,,,,-22.84182753923077,-9.357692571384616,23.72307791923077,
2025-06-06 17:01:53.958080128,3.7778540573846153,-1.770923192692308,-8.920765803307692,-0.6206333000953846,0.18930669169553851,-0.40711545600307686,-0.0065153871676922985,-0.19329326657692308,-0.004971150593076939,52.32904,4.802205,-0.6721221432,6.145783424,224.0899963,4.800000191,22.70000076,-23.003125825833337,-9.410937864916665,23.190626145,
2025-06-06 17:01:54.208080128,3.660075167833334,-2.017987609,-9.262837807166667,-0.3570640037450001,-0.1768879168791667,-0.4526932515916666,0.1403989574625,-0.1899906247916667,-0.16199791552184997,,,,,,,,-22.201443158461544,-11.327885039692308,23.496635583846153,
2025-06-06 17:01:54.458080128,3.812619411000001,-1.8496154546923078,-9.222242722,0.14568623013384616,-0.01243553782799999,-0.35574861387,0.013570193198461537,-0.053191345760461535,-0.09812211474384615,,,,,,,,-22.42343807083334,-11.379688062749999,25.49843867666667,
2025-06-06 17:01:54.708080128,3.685015568461538,-1.7478577814615384,-9.327450458846155,0.12142038775923075,0.06870830911776923,-0.4139036163615385,-0.07068557636692309,0.018668268772384613,0.04193750082307694,,,,,,,,-23.37980857230769,-11.67548135423077,26.13461655692308,
2025-06-06 17:01:54.958080128,3.3006626367500007,-2.116150081166667,-9.599750479166667,-0.35359949615,-0.2158554202733333,-0.67831576115,-0.09158645756483332,-0.13998645791916667,0.21171561689333332,52.32897833,4.802125,-0.7722537739,6.532339573,222.1399994,4.800000191,24.29999924,-22.521875697499997,-10.03906297575,27.701563836666665,
2025-06-06 17:01:55.208080128,2.7842424099230767,-1.7737731475384613,-9.261323525,-0.4776906199,0.014035237040999985,-0.21560170280846155,0.009445193869230772,-0.12584422987692306,0.1138394239976923,,,,,,,,-21.587019993076925,-8.965385032846154,28.377405020000005,
2025-06-06 17:01:55.458080128,3.1055424396923077,-1.8952154929999998,-9.449919774076923,0.15223130640769228,-0.06337507940376921,-0.2974127685815385,0.02361826823807693,-0.003924038255384612,-0.015971151686923084,,,,,,,,-21.7859382625,-8.315625349666666,27.25625117583333,
2025-06-06 17:01:55.708080128,3.2769347703076925,-1.811688542461538,-9.426842762846153,0.2490509169615385,0.07293607359000001,-0.2752236156530769,-0.12181442274307692,0.09043269045456154,0.24065672892999995,,,,,,,,-24.115385348461544,-8.573077347692307,27.23942419076923,
2025-06-06 17:01:55.958080128,3.5959876776666664,-1.708675096416667,-9.156175454583334,0.46299308785833326,0.07651891840083332,-0.05904125211491667,-0.10413333308333332,0.17677916585,0.09568854196391667,52.32891333,4.802033333,-0.7723967107,6.920955181,221.5599976,4.800000191,25.29999924,-24.751563548333333,-8.284375349500001,27.054688610833335,
2025-06-06 17:01:56.208080128,3.553154009923077,-1.7179154615384615,-9.362400495076924,0.3190313079146154,-0.0700366923813846,-0.23123646011692306,0.11038076934930771,0.04435961535946154,-0.22428365044769236,,,,,,,,-23.79663570076923,-8.78798117946154,27.165866410769233,
2025-06-06 17:01:56.458080128,3.495554025307692,-1.875761628153846,-9.179008190461538,-0.005426998308384598,-0.19021061104846157,-0.16786691775923077,0.05423846160076922,-0.061896152073461524,0.0057644224007692285,,,,,,,,-24.734376110833335,-9.067187904833334,26.451563198333332,
2025-06-06 17:01:56.708080128,3.567250172333333,-1.8388250767500003,-9.308087905333334,0.1418306680875,-0.036367335515,-0.314287249,-0.03383645718183333,0.032541665985500005,0.01542291821916667,,,,,,,,-24.18750087923077,-8.939423304076923,26.89038570076923,
2025-06-06 17:01:56.958080128,3.096692452,-1.5881423859230768,-9.583927374846155,-0.2664311517992308,0.17330592477384613,-0.5741995435615385,-0.0330634613242154,-0.12808653913153847,-0.0746730753646154,52.32884167,4.801895,-0.7725755864,7.297216892,222.5800018,4.699999809,26.20000076,-21.992188133333332,-10.1875003965,27.504688579166668,
2025-06-06 17:01:57.208080128,2.8183732031538464,-1.7035270103846154,-9.596850542076924,-0.3174745394615385,-0.03170069253246154,-0.4703271549538461,0.020498076775307697,-0.14670192336153848,-0.12088365265007693,,,,,,,,-21.34615457692308,-10.28653878369231,29.042308806923078,
2025-06-06 17:01:57.458080128,2.8354876437499996,-1.7003500858333334,-9.424987951916668,-0.039154918021833345,-0.0855796669325,-0.17840749873666664,0.0067947915906083345,-0.06177187508983333,0.06602291637833332,,,,,,,,-21.42812601666667,-9.923437753916666,28.451563835,
2025-06-06 17:01:57.708080128,2.889750169,-1.7189077779999997,-9.513842802769231,0.10676523261307692,-0.06742438487846154,-0.23295753839107694,0.02325865397,0.008249999846615385,-0.10758846052384617,,,,,,,,-21.173077802307695,-10.342788842000001,28.73077055153846,
2025-06-06 17:01:57.958080128,2.9366770707692305,-1.7697000961538458,-9.54154660153846,0.13513669286076924,-0.10123207620384617,-0.3109002354,0.020424038388153844,0.0004759615003461541,-0.015875960830230768,52.32875833,4.801765,-0.8727659573,8.50424099,223.0500031,4.599999905,27.29999924,-21.298438230833334,-9.79218773,28.868751049166665,
2025-06-06 17:01:58.208080128,2.852512657583333,-1.8127500911666667,-9.467925389583334,0.039193333638000004,-0.11889866677333333,-0.2324525012333334,0.045478124909833335,-0.029069791587333336,-0.054278123767583335,,,,,,,,-20.945193069230772,-10.435096519692308,28.35288576076923,
2025-06-06 17:01:58.458080128,2.900596288615384,-1.7665385557692306,-9.56231601423077,0.10164369097846154,-0.036090615343365155,-0.32534553796923077,-0.020794230404538462,0.010788461695976923,0.06076442325623078,,,,,,,,-21.193750857500003,-10.239062785333333,28.645313739166667,
2025-06-06 17:01:58.708080128,2.988000172769231,-1.7586924113076923,-9.645992645923076,0.17880730960384617,-0.026171922326461542,-0.4193328481461539,-0.009624999875615383,0.01258653825030769,-0.02458076970663077,,,,,,,,-21.44855866,-10.416346622076922,28.57500149769231,
2025-06-06 17:01:58.958080128,2.926996267846154,-1.825073168846154,-9.451454529307693,0.10314546153076923,-0.10025476771730771,-0.2166416155,-0.009117307678846154,0.024390384910769232,0.08198173117984615,52.32867833,4.801635,-0.8729516786,9.501257896,225.8999939,4.599999905,28.89999962,-21.967188518333334,-10.043750364583333,28.726563770833334,
2025-06-06 17:01:59.208080128,2.9487626553333333,-1.9181500971666667,-9.374837875416665,0.08679841613916667,-0.15736958510083335,-0.13829174928933333,0.012375000281583335,0.020464583066833335,0.05615729031299999,,,,,,,,-21.93894283461539,-9.989423493923077,27.78605871846154,
2025-06-06 17:01:59.458080128,2.9653732410769225,-2.0168423928461534,-9.628235083307693,0.10449246174076923,-0.19619400139384616,-0.4242450021769232,0.07602692180076925,-0.032037499755384606,-0.12296730681102308,,,,,,,,-21.104688165833334,-10.190625348833334,28.79531367583333,
2025-06-06 17:01:59.708080128,2.9391462986923074,-1.8807693078461538,-9.523835182153848,0.0783777694776923,-0.04104199939775385,-0.3697022262753846,0.011740384409553847,-0.008387499990615385,-0.05789807639415385,,,,,,,,-21.232212506153846,-10.841827171538464,28.825962505384616,
2025-06-06 17:01:59.958080128,2.8977501391666665,-1.7557375729166667,-9.609350442916666,0.0660104172725,0.09169633375250001,-0.4155722496416667,-0.05787604127416666,-0.00830729220333333,0.04196041674691666,52.328575,4.801506667,-0.8731689592,10.6629858,220.7200012,4.599999905,30.70000076,-21.089063165833334,-10.890625395916667,28.193750858333335,
2025-06-06 17:02:00.208080128,2.7689770551538464,-1.7222423826923074,-9.635088920538461,-0.009165768942384616,0.055824461734230765,-0.4744712274846154,-0.023808653394615385,-0.04135576922292307,-0.06427595994846154,,,,,,,,-20.505289076153847,-11.163461904,28.168270404615388,
2025-06-06 17:02:00.458080128,2.7343270595384612,-1.704842393230769,-9.519369785461537,-0.01175661614846154,-0.035544615376153846,-0.2813606915569231,0.005161538289307693,-0.0318682686293077,-0.04761730736384616,,,,,,,,-20.245313165833334,-10.504687943750001,29.6343760475,
2025-06-06 17:02:00.708080128,2.731825113333333,-1.7291750709166662,-9.731325547333332,0.07326416803416665,-0.05729225013666667,-0.4058997482083333,-0.011882291680416665,-0.013727083415333333,0.004044791256583334,,,,,,,,-20.937981531538465,-11.001923632846154,29.061058925384614,
2025-06-06 17:02:00.958080128,2.7890193646153847,-1.7870077903076924,-9.584065877461537,0.13366076865615384,-0.14299999894153845,-0.3516014613692308,-0.02481346144046154,0.01326346139519231,0.1300961523587692,52.32846333,4.801386667,-0.8733930883,11.30947685,217.7700043,4.5,32.5,-20.640625635000003,-10.100000460083335,29.501563548333337,
2025-06-06 17:02:01.208080128,3.008457862461538,-1.9324616192307693,-9.492161897461537,0.3184483097307692,-0.19895354027615383,-0.2211254660361538,0.06768173094076922,0.06708942239153846,-0.04530096083153846,,,,,,,,-21.843750733846154,-10.937019640153846,28.205770493076923,
2025-06-06 17:02:01.458080128,3.133534779923077,-1.9686231705384616,-9.435161957461538,0.3383342302692308,-0.15944769289384614,-0.24956384417000002,0.05315961488076923,0.06200192266846154,-0.054111538389923074,,,,,,,,-21.470313390833336,-10.150000253666667,28.490626015000004,
2025-06-06 17:02:01.708080128,3.136575142583333,-2.1975000997500005,-9.42041293775,0.13353549844016668,-0.256124914945,-0.18910682574166662,0.03397395900266667,0.038935416066666666,0.028439582315,,,,,,,,-22.714904636923077,-10.566346680692307,28.589424133076918,
2025-06-06 17:02:01.958080128,2.941165502230769,-2.3744655388461537,-9.417923560538462,-0.04740776899686001,-0.35307538280000006,-0.35715661485384614,0.10919615340230769,-0.06519615421230769,-0.03872211549915384,52.32835667,4.801268333,-0.773609293,11.42220116,218.6000061,4.5,31.29999924,-21.660938419999997,-10.667187928166667,28.350001175833338,
2025-06-06 17:02:02.208080128,2.8353924201538465,-2.488546279692308,-9.513312046384616,-0.07401561543307694,-0.26524869065999995,-0.3891993113561538,0.031191346558230765,-0.03877499972090769,0.06900384449076923,,,,,,,,-22.83605839461539,-11.059615721,28.64567404538462,
2025-06-06 17:02:02.458080128,2.8293251595833335,-2.4337500930833333,-9.567250490166666,0.049041833483,-0.1048214179475,-0.45993816852499997,0.03216354087044166,-0.046475000251916664,-0.058872916416666664,,,,,,,,-22.37812582416667,-11.323437927583333,28.710938611666666,
2025-06-06 17:02:02.708080128,2.7736155253076924,-2.4660693865384613,-9.584527309153845,0.08766546233607692,-0.07456130964076922,-0.37257215323230763,-0.02669615348623077,0.00089903784769231,0.06827403726307692,,,,,,,,-22.72788561384615,-11.652404343076922,28.801443539999998,
2025-06-06 17:02:02.958080128,2.843007858076923,-2.4889847133076923,-9.357865847076924,0.12627500009769232,-0.14775476862923076,-0.2987722318976923,0.042424037551292315,-0.002136538162384614,-0.07525480538438462,52.328255,4.801155,-0.6738156706,11.69140053,218.9700012,4.400000095,31.79999924,-22.16250054,-12.125000475,28.504688739999995,
2025-06-06 17:02:03.208080128,3.0924251676666668,-2.42242511125,-9.299400488583332,0.33365416900000006,-0.04271391586083333,-0.18821441414791665,0.06764999963333333,-0.0004125001156666686,-0.25118958080000003,,,,,,,,-20.736058601538463,-12.425481354076924,29.577404902307688,
2025-06-06 17:02:03.458080128,3.322684746538461,-2.4385270337692306,-9.28555437230769,0.41241008043076915,-0.054580537449461536,-0.23236361661638463,0.026262499564923082,0.07400673068692308,-0.09640865322000002,,,,,,,,-21.457813261666672,-11.584375380000003,28.435938995833336,
2025-06-06 17:02:03.708080128,3.473469422307692,-2.4239308834615385,-9.219369594923078,0.34061192662307693,-0.07227599953792307,-0.25332045956384613,-0.016066346209846153,0.09307692171153846,0.05176345999501538,,,,,,,,-22.123558629230768,-11.123077244692308,27.32163575846154,
2025-06-06 17:02:03.958080128,3.558487653833333,-2.3589251240833335,-9.359812816,0.30411383509166673,-0.038158000290833334,-0.46167749290000004,-0.0679708335825,0.079051041045,0.11965937500258332,52.32814,4.80104,-0.6740415738,12.52370644,216.5,4.400000095,32.09999847,-22.900000889166666,-10.756250340499998,27.36250098416667,
2025-06-06 17:02:04.208080128,3.6028501804615383,-2.2610885364615383,-9.164284999538463,0.21216738366461535,0.011955695554230764,-0.2994276157615385,-0.029932692002923082,0.019197115459153844,-0.039028846656576924,,,,,,,,-22.176924043846153,-10.815865808692307,28.238943244615392,
2025-06-06 17:02:04.458080128,3.7396155136923075,-2.434684735,-9.151604359000002,0.27204192370769237,-0.15835600002615385,-0.2126285351454615,0.04517403839553846,0.029784615329230768,-0.0733721163146154,,,,,,,,-22.5578131675,-11.060937959416668,27.1093761125,
2025-06-06 17:02:04.708080128,3.9431540416153843,-2.6574693093846156,-8.980938984846151,0.35322330548461534,-0.3533879988538461,-0.1776398443369231,0.10403461610769231,0.04860096095573078,-0.06514326926538462,,,,,,,,-22.704808602307693,-11.211058101769233,26.463462830769235,
2025-06-06 17:02:04.958080128,4.138175249166666,-2.891650140416667,-8.833425521833334,0.41224074859166676,-0.40540691960833336,-0.122434080105,0.10111979023666666,0.10211666611666669,0.02012083298908333,52.32803833,4.800945,-0.5742374748,12.51495647,215.3399963,4.400000095,31.89999962,-23.912500858333335,-10.601562896083335,27.018750985000008,
2025-06-06 17:02:05.208080128,4.086219402538462,-3.1950694048461536,-8.849469845076923,0.2630704606923077,-0.5152269212,-0.32160191303292307,0.1431057670946154,0.0012903844307076949,-0.07232499796107691,,,,,,,,-23.428846944615387,-12.109615983846156,26.280289576923074,
2025-06-06 17:02:05.458080128,4.155011800615385,-3.2826001827692304,-8.852319717307692,0.1930405381546154,-0.3831561563,-0.41376892648076924,0.10272307693615385,-0.041577883924153854,-0.030355769133923075,,,,,,,,-23.02500057166667,-12.520312943416668,27.301563419999997,
2025-06-06 17:02:05.708080128,4.3978877465,-3.242750148083333,-8.88058789558333,0.4374884988,-0.16742933606666668,-0.4212151678833333,0.09568854173416669,-0.0011000000323333342,-0.19582291631,,,,,,,,-23.62067384,-13.176923603076922,27.76875129076923,
2025-06-06 17:02:05.958080128,4.459165609615384,-3.0877732313076924,-8.710084988461539,0.4211083811153846,-0.02121923147153846,-0.34055392557076924,-0.004230769494461538,0.030694230674230764,-0.09920096110384616,52.32794,4.800841667,-0.3744334847,12.49230862,213.7200012,4.5,32.70000076,-23.032813389166666,-13.192188101666666,27.845313389166673,
2025-06-06 17:02:06.208080128,4.499988702538461,-3.1584693653076923,-8.403081233615383,0.2921594644846154,-0.167070463873,-0.1391876904436154,0.05065288447853847,0.059706730618461545,-0.06962788499076923,,,,,,,,-23.29326996230769,-12.790385170769232,26.97692401461539,
2025-06-06 17:02:06.458080128,4.61476266375,-3.250925163416667,-8.485575437583334,0.25698966905833337,-0.21114708421416664,-0.18744524684266664,0.09754479086333334,-0.005179167104166667,-0.10073020557,,,,,,,,-22.179688135000003,-13.301563101666666,27.567188260833337,
2025-06-06 17:02:06.708080128,4.6926809458461545,-3.1589194076923075,-8.531065720923078,0.2702452311076923,-0.08526230831546154,-0.3198357677323077,0.027277884754384616,-0.010809615720615385,-0.040657690951538455,,,,,,,,-22.96298115,-14.508173573846156,27.20336635230769,
2025-06-06 17:02:06.958080128,4.897304094769232,-3.0866770560769226,-8.52544645176923,0.41422346004615385,-0.051100308328076924,-0.41519461343846154,-0.022994231075384612,0.06192788423769231,-0.060891345188384606,52.32783,4.800731667,-0.2746495521,12.73886013,212.2799988,4.599999905,32.59999847,-22.815625665,-13.260938086666668,27.179688771666672,
